parent_hashtag,hashtag_count,media_id_hashed,image_url,image,image_found,Instagram_auto_desc,post_date,description,desc_hashtags,is_commercial?,is_paid_partnership?,likes,comments,media_type
,,,,,,,,,,,,,,
,,,,,,,,Pass auf dich auf du bist nicht allein!💚,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,©️Timo Förster,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#mentalhealth #mentalhealthawareness #climateanxiety #mentalegesundheit #mentalhealthsupport #togetherstronger #staysafe #itsokaynottobeokay #psychologie #artwork #cuteart #health #gesundheit #supporteachother #mentalhealthmatters #activists #depression #angststörung #gethelpgetbetter #hilfe #psychischegesundheit #dubistnichtallein #dubistgenug,,,,,,
,,,,,,,,🖊 Words by @xxx✨,,,,,,
,,,,,,,,Check out her twitter account for more climate justice and #greentrolling punchlines 📢,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,📸 Reza Akram,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#climatejustice #climatesolutions #quoteoftheday #climateanxiety #climateactionnow,,,,,,
,,,,,,,,BUY MY HUSBAND’S BOOK!,,,,,,
,,,,,,,,"My husband @xxx wrote a book about how the climate crisis freaked me out so much, I had a breakdown and stopped flying. (Ok, it’s also a bunch of essays from before we met - I’m just partial to the stuff about me 😂) Da min kone holdt op med at flyve aka “When My Wife Stopped Flying” by @xxx is available in paperback. Link in bio.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#climatecrisis #klimakrise #climateanxiety #klimaangst #togrejser #traintravel,,,,,,
,,,,,,,,BUY MY HUSBAND’S BOOK!,,,,,,
,,,,,,,,"My husband @xxx wrote a book about how the climate crisis freaked me out so much, I had a breakdown and stopped flying. (Ok, it’s also a bunch of essays from before we met - I’m just partial to the stuff about me 😂) Da min kone holdt op med at flyve aka “When My Wife Stopped Flying” by @xxx is available in paperback. Link in bio.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#climatecrisis #klimakrise #climateanxiety #klimaangst #togrejser #traintravel,,,,,,
,,,,,,,,"I’m just going to have to review Bewilderment I think. Otherwise, if I wait for all the words I want for it, it might not happen! ",,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"I loved The Overstory. I think something seeped through its pages into my fingers. Messages whispered from the trees they once were. The Overstory made me see the ground beneath my feet differently - the web of mycorrhiza forever revealed to me. If you ask my daughters, it made me a little obsessed with trees. It brought home the power of fiction to make us think & see the world differently.",,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"So, I’d been waiting for this one. And again it shifted my focus, to the creatures that buzz, crawl, hop and fly around us - to most people a background chorus with their necessity and details blurred. Even more so, it shifted my gaze to the sky and all the worlds I’ll never know exist. It somehow put our plant in perspective in terms of our almost impossibly vast and slowly emerging universe and yet it also emphasised its importance and our duty to protect all the tiny essential living things that interact to make our magical home.",,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,I expect anxiety about the way our species treats this planet has kept many of us from sleeping. In my experience this feeling is even stronger in children - their eyes see the injustice of it so clearly. So the father-son relationship with this theme at the core was such an emotive one to explore. I had flashes of the father and son in The Road and I felt that the protagonists in the books could feel us teetering on the brink of a world that might not be too dissimilar to that. Grief was explored beautifully and heart breakingly too in the story of the mother who was missing and yet very much there in so many ways. ,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"This was a fascinating portrait of a father as he  grappled with the idea of medicating his son with Ritalin when he could see the world so much more clearly than those prescribing it in many ways. Not a perfect father, but one full of love. & the alternative they find to medication was an interesting concept to explore.",,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"In short, I loved it. If I’m honest, perhaps not quite as much as The Overstory, but again it shifted my gaze beautifully. Perfect title too. Worthy of the Booker. Do you agree?",,,,,,
,,,,,,,,US6506148B2 - Nervous system manipulation by electromagnetic fields from monitors,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,US Patent Confirms Human Nervous System Manipulation Through Your Computer & TV,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"following,",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"“Physiological effects have been observed in a human subject in response to stimulation of the skin with weak electromagnetic fields that are pulsed with certain frequencies near ½ Hz or 2.4 Hz, such as to excite a sensory resonance. Many computer monitors and TV tubes, when displaying pulsed images, emit pulsed electromagnetic fields of sufficient amplitudes to cause such excitation. It is therefore possible to manipulate the nervous system of a subject by pulsing images displayed on a nearby computer monitor or TV set. For the latter, the image pulsing may be imbedded in the program material, or it may be overlaid by modulating a video stream, either as an RF signal or as a video signal. The image displayed on a computer monitor may be pulsed effectively by a simple computer program. For certain monitors, pulsed electromagnetic fields capable of exciting sensory resonances in nearby subjects may be generated even as the displayed images are pulsed with subliminal intensity.”",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"The concerning thing about this, as the patent application explains, is that even a very weak pulse can have adverse affects on the human nervous system.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"He then goes on to describe that pulse variability and strength can be controlled through software, and explains how, with regards to a computer monitor, DVDs, video tapes and more, and also how it can be remotely controlled from another location.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Information via wokebreed ✨,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#climateengineering #michaelbaden #illuminaticonfirmed #neverforget #policestate #martiallaw #insidejob #meme #calls #transhumanism #memorial #truther #firerescue #gmosarepoison #governmentcorruption #markofthebeast #awakening #pinealgland #fluorideispoison #wakethesheeple #climatechangeisahoax #depopulationplan #stopgeoengineering #weathercontrol #haarp #chemtrailspraying #projectcloverleaf #911wasaninsidejob #programming #speakupspeakout,,,,,,
,,,,,,,,Credit: @xxx,,,,,,
,,,,,,,,・・・,,,,,,
,,,,,,,,"Every human on Earth is ingesting nearly 2,000 particles of plastic a week. These tiny pieces enter our unwitting bodies from tap water, food, and even the air, according to an alarming academic study sponsored by the World Wildlife Fund for Nature, dosing us with five grams of plastics, many cut with chemicals linked to cancers, hormone disruption, and developmental delays. ———————————————————⁣⁣⁣",,,,,,
,,,,,,,,Follow @xxx for more 💚⁣⁣,,,,,,
,,,,,,,,⁣⁣,,,,,,
,,,,,,,,Let’s not turn earth into one giant landfill⁣⁣,,,,,,
,,,,,,,,⁣⁣,,,,,,
,,,,,,,,♻️🌍🐟🐢🐘🦌🐛🌿⁣⁣,,,,,,
,,,,,,,,- 🌿Repair what can be fixed 🔧⁣⁣,,,,,,
,,,,,,,,- 🌿Refuse items that you don’t need🚫⁣⁣,,,,,,
,,,,,,,,- 🌿Reduce those you do ⬛️ —◾️⁣⁣,,,,,,
,,,,,,,,- 🌿Reuse what you can 🔄⁣⁣,,,,,,
,,,,,,,,- 🌿Recycle what’s left ♻️⁣⁣,,,,,,
,,,,,,,,- 🌿Rot (compost) everything else⁣⁣,,,,,,
,,,,,,,,♻️🌍🐟🐢🐘🦌🐛🌿⁣⁣,,,,,,
,,,,,,,,———————————————————⁣⁣,,,,,,
,,,,,,,,Thank you everyone! You mean the world to me! 💚⁣⁣,,,,,,
,,,,,,,,———————————————————,,,,,,
,,,,,,,,#climateengineering #climatecontrol #plasticpollutionsolutions #climatechanges #plasticpollutioncrisis #plasticpollutioniseverywhere #plasticpollutionprevention #climatechangeaction #plasticpollutioncoallition #plasticpollutioncoalition #plasticpollutionhunt #climatereality #climatehope #plasticpollutions #climatesolutions #plasticpollutionresearch #plasticpollutionproject #plasticpollutioneducation #plasticpollutionphotography #plasticpollutionawareness #plasticpollutionkills #climatejusticenow #plasticpollutionsucks #climateweek #climaterevolution #climateactionnow #climatecrisis #plasticpollutionproblem #plasticpollutionsolution #plasticpollution,,,,,,
,,,,,,,,———————————————————⁣,,,,,,
,,,,,,,,No edit required. My sky at 13:15 on Friday 22nd May.,,,,,,
,,,,,,,,"The sun looks a little strange, what do you think? ☀️ #weather",,,,,,
,,,,,,,,#sky,,,,,,
,,,,,,,,#blue,,,,,,
,,,,,,,,#bluesky,,,,,,
,,,,,,,,#clouds,,,,,,
,,,,,,,,#fakeclouds ,,,,,,
,,,,,,,,#sun,,,,,,
,,,,,,,,#strangesky ,,,,,,
,,,,,,,,#sunrise,,,,,,
,,,,,,,,#sunset,,,,,,
,,,,,,,,#stars,,,,,,
,,,,,,,,#moon,,,,,,
,,,,,,,,#eclipse ,,,,,,
,,,,,,,,#lookup ,,,,,,
,,,,,,,,#space,,,,,,
,,,,,,,,#planets,,,,,,
,,,,,,,,#chemtrails ,,,,,,
,,,,,,,,#geoengineering ,,,,,,
,,,,,,,,#climateengineering ,,,,,,
,,,,,,,,#photography ,,,,,,
,,,,,,,,#night ,,,,,,
,,,,,,,,#beach,,,,,,
,,,,,,,,#summer,,,,,,
,,,,,,,,#sunshine ,,,,,,
,,,,,,,,#lockdown ,,,,,,
,,,,,,,,#picoftheday ,,,,,,
,,,,,,,,#animalcrossing ,,,,,,
,,,,,,,,#haarrp,,,,,,
,,,,,,,,#shopping ,,,,,,
,,,,,,,,#pets,,,,,,
,,,,,,,,There is one Earth. We don't get a do-over. #ClimateActionNow,,,,,,
,,,,,,,,,,,,,,
,,,,,,,, 🐦 Follow me on Twitter at @xxx,,,,,,
,,,,,,,,Christmas Dreamin',,,,,,
,,,,,,,,#Geoengineering #ClimateEngineering #srm #chemtrails,,,,,,
,,,,,,,,This is pretty much it explained in three simple pictures. Tell me you see it now? .. #sky #sun #sunset #skyporn #picoftheday #weather #conspiracytheory #conspiracy #climateengineering #georgefloyd #solarradiationmanagement #hoax #fake #clouds #cloud #weird #strangesky #mexico #turkey #trump #tiktok #trending #love #summer #ufo #bible #god #jesus #pray #evil,,,,,,
,,,,,,,,Your Climate Action Journey - Part 1,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Impactful actions that make a big difference! 🌎,,,,,,
,,,,,,,,Avasara Academy has been nominated for the @xxx Building of the Year and we need your vote! Link in bio. Voting closes February 11 so please stop by today.,,,,,,
,,,,,,,,Photo by @xxx ,,,,,,
,,,,,,,,Color by @xxx ,,,,,,
,,,,,,,,Civil work by @xxx ,,,,,,
,,,,,,,,Climate Engineering by @xxx ,,,,,,
,,,,,,,,Landscape by @xxx and @xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,#schoolarchitecture #educationalarchitecture #madeinindia #passivecooling #climateengineering #architecture #campusdesign #socialentrepreneur #girlpower,,,,,,
,,,,,,,,Ein Tag den Sommer nur zu Gast.,,,,,,
,,,,,,,,Ihm hat's wohl bei uns nicht gefallen. ,,,,,,
,,,,,,,,Warum sonst wohl kein längerer Rast? ,,,,,,
,,,,,,,,Blitz und Donner soll morgen erschallen. ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Wieso will er nicht bei uns bleiben? ,,,,,,
,,,,,,,,Kalt und nass wird's wieder dagegen.,,,,,,
,,,,,,,,Will ihn gar sogar wer vertreiben? ,,,,,,
,,,,,,,,Das Wetter ist wieder auf Abwegen.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Es ist ein ständig auf und ab.,,,,,,
,,,,,,,,Vielleicht zu viel der Menschen ohne Mut,,,,,,
,,,,,,,,und bevor er seine Hoffnung aufgab. ,,,,,,
,,,,,,,,Zu viele mit Angst und Wut. ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Der Sommer hat bloß eine Herzensbitte,,,,,,
,,,,,,,,Frei von Angst und mit Vertrauen,,,,,,
,,,,,,,,Der Mensch fest in seiner Mitte ,,,,,,
,,,,,,,,mit Liebe in die Augen anderer schau'n.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Das ist der einzige Grund vermutlich,",,,,,,
,,,,,,,,warum er nicht hier bleiben will,,,,,,
,,,,,,,,Also seid bitte zu jedem freundlich,,,,,,
,,,,,,,,und der Sommer hält endlich bei uns Still.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#poem #rüttelreim #sommer,,,,,,
,,,,,,,,#mai #muttertag,,,,,,
,,,,,,,,#schöneshessen,,,,,,
,,,,,,,,#draussenzuhause #bestweather #wetterkapriolen #climateengineering #nachdenken #manifestation #liebe #loveisintheair #achtsamkeit #ratgeber #awakening #lovechangeeverything #poweroflove #herzenssache #endlichsonne #sommeristwasindeinemkopfpassiert#ebsdorfergrund,,,,,,
,,,,,,,,🌊🌎🔥 It’s the end of the world as we know it… 🎶,,,,,,
,,,,,,,,Works every time.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,#climatechange #climatecrisis #climatechangememes #nature #protectnature #savetheplanet #greennewdeal #fightthesystem #revolution #ocmemes #globalwarming #fucktrump #memes #memesdaily #vegan #govegan #gogreen #protest #sustainability #science #sciencememes #recycle #guide #help #howto #wikihow #yelling #debate #arguing,,,,,,
,,,,,,,,Credit: @xxx,,,,,,
,,,,,,,,・・・,,,,,,
,,,,,,,,"🤣💀⚰️ It's so true! On the real though, educate, but never preach. ",,,,,,
,,,,,,,,"Do you know a ""Susan""...or a ""Steven""?",,,,,,
,,,,,,,,———————————————————⁣⁣⁣,,,,,,
,,,,,,,,Follow @xxx for more 💚⁣⁣,,,,,,
,,,,,,,,⁣⁣,,,,,,
,,,,,,,,Let’s not turn earth into one giant landfill⁣⁣,,,,,,
,,,,,,,,⁣⁣,,,,,,
,,,,,,,,♻️🌍🐟🐢🐘🦌🐛🌿⁣⁣,,,,,,
,,,,,,,,- 🌿Repair what can be fixed 🔧⁣⁣,,,,,,
,,,,,,,,- 🌿Refuse items that you don’t need🚫⁣⁣,,,,,,
,,,,,,,,- 🌿Reduce those you do ⬛️ —◾️⁣⁣- 🌿Reuse what you can 🔄⁣⁣,,,,,,
,,,,,,,,- 🌿Recycle what’s left ♻️⁣⁣,,,,,,
,,,,,,,,- 🌿Rot (compost) everything else⁣⁣,,,,,,
,,,,,,,,♻️🌍🐟🐢🐘🦌🐛🌿⁣⁣,,,,,,
,,,,,,,,———————————————————⁣⁣,,,,,,
,,,,,,,,Thank you everyone! You mean the world to me! 💚⁣⁣,,,,,,
,,,,,,,,———————————————————,,,,,,
,,,,,,,,#ecomonday #ecolife #environmentallyfriendly #saveourplanet #savetheoceans #liveclean #recycle #green #environment #organic #sustainable #zerowaste #eco #gogreen #trees #motherearth #globalwarming #bethechange #meme #memes #jokes #sciencememes #earthmemes #climatechangememes #sciencememe #bethechangeyouwanttosee #cleantech #planttrees #sustainability #solar,,,,,,
,,,,,,,,———————————————————⁣,,,,,,
,,,,,,,,🤣🤣🤣🤣 @xxx⁠⁠,,,,,,
,,,,,,,,⁠⁠,,,,,,
,,,,,,,,⁠⁠,,,,,,
,,,,,,,,⁠⁠,,,,,,
,,,,,,,,⁠⁠,,,,,,
,,,,,,,,#climatechangememes #meme #climatememes,,,,,,
,,,,,,,,LMAO 😂 ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,The left has no clue what they’re talking about & they think that destroying the economy will somehow stop climate change ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"As long as we are alive, the climate will change regardless. They just want power over peoples lives ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,We must stop this ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Like, follow & share if you agree ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#makeamericagreatagain #liberalismisamentaldisorder #liberalhypocrisy #leftisthypocrisy #bidensucks #bidenisnotmypresident #trump2024 #democratsdestroyamerica #trumpmemes #blackconservative #blacksfortrump #conservativememes #conservative #liberalsnowflakes #leftistlogic,,,,,,
,,,,,,,,#draintheswamp #trumpismypresident #donaldtrumpismypresident #trumptrain #plandemic #governmentcorruption #governmenttyranny governmentcontrol #masksdontwork #lockdownsdontwork #climatechangehoax #climatechangememes #climatechangeisahoax #capitalism #socialismsucks #covidhoax2020,,,,,,
,,,,,,,,I’m a comedian posting 3 jokes and a joke video daily. Follow me so you don’t miss any. ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#globalwarmingisreal #globalwarming #globalwarmingawareness #globalwarmingmemes #climatechangememes #climatechangeisreal #climatechange #polarbears #polarbear #photomemes #animalmemes #animalmeme #politicalmeme #politicalmeme #leftistmemes #socialistmemes #antartica #northpole #funnytweets #funnytweetsfunnymemes,,,,,,
,,,,,,,,Just trying to be nice 😔🤚,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#climatechange #climatecrisis #climateaction #climateactionnow #globalwarming #climatechangememes #memes #ineedalife🥲,,,,,,
,,,,,,,,😢,,,,,,
,,,,,,,,Visit the link in bio to read full blog post! ✨,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,........................................................................,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,#climatechangeisreal #climatechangeart #climatechangeawareness #climatechanges #climatechangeaction #climatechangehoax #climatechangethefacts  #climatechangemarch #climatechangememes #climatechangestrike  #climatechangesolutions #climatechangeprotest #climatechangeeffects #climatechangematters #climatechangenow #climatechanged  #climatechangedeniers #climatechangeimpact #climatechangeadaptation #climatechangemitigation,,,,,,
,,,,,,,,Happy #earthday2021 friends! I have had such a great day indulging in some much-needed hope. ,,,,,,
,,,,,,,,"I ran in the woods where the beech trees are bursting into leaf, then worked on this new design featuring these incredible botanical forms (for an exciting new collaboration- details to follow) while listening to the virtual #ClimateSummit. I feel so grateful to the activists pushing this agenda. I want to do more and stand in awe, especially of indigenous activists who are truly showing us the way. At the urging of Queen @xxx and her wonderful conversations ‘In the Garden’ I ordered #allwecansave and feel very inspired by it all. ",,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,#biophilia #hopeforthefuture #climateactivism,,,,,,
,,,,,,,,The memes make themselves really. ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,⚠️When you declare a climate emergency one day and approve a heavy oil pipline the next and build it with our tax dollars...,,,,,,
,,,,,,,,📈When you claim Canada's on track but our emissions keep rising...,,,,,,
,,,,,,,,💸When you say you're ending fossil fuel subsidies but you hand out $18 BILLION during the pandemic...,,,,,,
,,,,,,,,🔥When you call on other countries to follow Canada's lead but your climate plan projects we'll gobble up 16% of the entire world's emissions...,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,...We can’t celebrate Canada’s climate leadership. We need to rise up and turn this ship around.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#ClimateSummit #cdnpoli #StopTMX #ClimateAction #ClimateEmergency #StopOilAndGas #TrudeauStopTMX #StopFundingFossils #ClimateLeadersSummit #EarthDay #EarthDay2021,,,,,,
,,,,,,,,The memes make themselves really. ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,⚠️When you declare a climate emergency one day and approve a heavy oil pipline the next and build it with our tax dollars...,,,,,,
,,,,,,,,📈When you claim Canada's on track but our emissions keep rising...,,,,,,
,,,,,,,,💸When you say you're ending fossil fuel subsidies but you hand out $18 BILLION during the pandemic...,,,,,,
,,,,,,,,🔥When you call on other countries to follow Canada's lead but your climate plan projects we'll gobble up 16% of the entire world's emissions...,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,...We can’t celebrate Canada’s climate leadership. We need to rise up and turn this ship around.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#ClimateSummit #cdnpoli #StopTMX #ClimateAction #ClimateEmergency #StopOilAndGas #TrudeauStopTMX #StopFundingFossils #ClimateLeadersSummit #EarthDay #EarthDay2021,,,,,,
,,,,,,,,The memes make themselves really. ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,⚠️When you declare a climate emergency one day and approve a heavy oil pipline the next and build it with our tax dollars...,,,,,,
,,,,,,,,📈When you claim Canada's on track but our emissions keep rising...,,,,,,
,,,,,,,,💸When you say you're ending fossil fuel subsidies but you hand out $18 BILLION during the pandemic...,,,,,,
,,,,,,,,🔥When you call on other countries to follow Canada's lead but your climate plan projects we'll gobble up 16% of the entire world's emissions...,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,...We can’t celebrate Canada’s climate leadership. We need to rise up and turn this ship around.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#ClimateSummit #cdnpoli #StopTMX #ClimateAction #ClimateEmergency #StopOilAndGas #TrudeauStopTMX #StopFundingFossils #ClimateLeadersSummit #EarthDay #EarthDay2021,,,,,,
,,,,,,,,4/22はアースデー（地球の日）です！🌏🥳,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,今日、もう一度「Climate Justice（気候正義）」について考えてみませんか？,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,日本を含む世界中で気候変動により、洪水、巨大台風、干ばつなどの異常気象が多発、海面上昇や砂漠化も進行し、人々の命、生活、生計手段、文化が失われつつあります。,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,気候変動の原因である温室効果ガスの大部分は、歴史的に一握りの裕福な国々が排出してきましたが、より深刻な影響は、農業や漁業など、温室効果ガスをほとんど排出しない生活を営んでいる途上国の貧困層が受けています。,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,彼らの多くは、気候変動に適応する能力、資金、技術も十分に得られていません。,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,先進国が自国で温室効果ガスを大幅に削減し、途上国への適切な気候変動対策支援によって気候変動への責任を果たし、途上国の人々との不公平をただし抵抗という考え方が「Climate Justice（気候正義）」です。,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,そのためには、生態系や人々の暮らしへの配慮を前提とする社会へのシステムチェンジが不可欠です。,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,世界の気候危機は進み続けています。今すぐに行動を起こさなければなりません！,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,現在、日本政府は温室効果ガス削減目標（NDC）を決定しようとしています。この目標は今後の気候変動対策に大きく関わってきます。,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,NDCを引き上げて欲しいとメッセージを届けるために、 #温室効果ガス削減目標の大幅引き上げを求めます のハッシュタグをつけてみんなで投稿しましょう！,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,また、世界にはClimate Justiceのため立ち上がるたくさんの仲間たちがいます。私たちが直面する様々な危機について、そして解決策やすでに広がっている取り組みについて、マップにまとめました。,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,ぜひ、マップを見て私たちに何ができるか考えてみませんか？,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,マップの詳細は👉 @xxx ❤️,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#アースデー #地球の日 #緊急気候マーチ0422 #気候サミット #気候正義 #気候変動 #地球温暖化 #気候危機 #脱炭素 #サスティナブル #サスティナブルな暮らし #環境保護 #環境に優しい #環境 #人権 #エシカル #持続可能 #earthday #earthday2021 #climatejustice #climatechange #globalwarming #climatecrisis #humanrights #climatesummit #LeadersClimateSummit,,,,,,
,,,,,,,,It’s almost time ⏰For the first ever B Corp Global Climate Summit kicking off tomorrow. Join us from June 29-30th & July 1st!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"The Summit will feature B Corps and climate leaders from around the world, including many climate justice advocates with profound lived experiences.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,There’s still time to register ➡️Link in bio!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"And special thanks to our sponsors @xxx, @xxx, @xxx, and @xxx!",,,,,,
,,,,,,,,Ya merito @xxx #cop #26 #glasgow #deforestation #climatesummit #biodiversity @xxx #habitats,,,,,,
,,,,,,,,"Wir sind eine Gruppe von Bauern, die weltweit vernetzt an Lösungen für die Herausforderungen der Zukunft unseres Planeten arbeiten.",,,,,,
,,,,,,,,"Anlässlich des, zur Zeit in #Glasgow stattfindenden, #Weltklimagipfel haben wir die Gelegenheit erhalten uns mit unseren Ideen, Visionen und Forderungen zu präsentieren. Spontan haben wir begonnen Botschaften aufzunehmen und auf einen gemeinsamen Youtube Kanal hochzuladen. Diese werden kommende Woche im Rahmen der #COP26 Gespräche vorgeführt. ",,,,,,
,,,,,,,,"Wenn ihr uns und damit auch euch selbst unterstützen wollt, dann bitte abonniert den Kanal #FarmersSpeakingUp auf Youtube und liked und kommentiert die Videos. Erzählt es weiter, teilt und verbreitet dieses gemeinsame Projekt. Damit können wir bereits jetzt in Glasgow aber auch danach zeigen, dass wir kompetente Ansprechpartner sind, dass wir Lösungen haben und bereits auf unseren Höfen umsetzen und dass es wichtig ist mit uns anstatt weiter nur über uns zu reden.",,,,,,
,,,,,,,,Landwirtschaft ist nicht das größte Problem unseres wunderbaren Planeten! Landwirtschaft kann aber die Lösung für die meisten der großen Probleme sein!,,,,,,
,,,,,,,,"We are a group of farmers, who work together worldwide on solutions for the challenges of the future for our planet. For #ClimateSummit, currently taking place in #Glasgow, we have been given the opportunity to present our ideas, visions and wishes. We started to record messages and uploaded them to a Youtube channel. These will be demonstrated next week as part of the #COP26 talks. If you want to support us and yourself, then please subscribe to the channel #FarmersSpeakingUp on Youtube and like and comment the videos. Talk about, share and spread this project. This allows us to show Glasgow and also after Glasgow that we are competent, that we have solutions and already implement them on our farms and that it is important to talk to us instead of talking about us. Agriculture is not the biggest problem of our wonderful planet! But agriculture can be the solution to most of the big problems! ",,,,,,
,,,,,,,,@xxx @xxx,,,,,,
,,,,,,,,@xxx @xxx https://www.youtube.com/channel/UCsbRuS0J24agho-c73m1iJw,,,,,,
,,,,,,,,"Today is #EarthDay and a big moment for global climate action, as President Joe Biden invites 40 world leaders to participate in a two-day virtual #climatesummit. 🌏⠀",,,,,,
,,,,,,,,⠀,,,,,,
,,,,,,,,"Earlier this week, scientists warned 2021 Co2 emissions are forecast to jump by the second biggest annual rise in history. Biden's climate summit is an opportunity for the world's worst polluters to re-start international efforts to tackle the ocean and climate emergency. ⠀",,,,,,
,,,,,,,,⠀,,,,,,
,,,,,,,,"Hope is not lost. If governments work together to allow the natural world to recover and the marine and land-based environments to thrive, the destruction of our planet could be, in part, reversed. ⠀",,,,,,
,,,,,,,,⠀,,,,,,
,,,,,,,,Take action. Sign and share the #OceanEmergency petition. Link in our bio.,,,,,,
,,,,,,,,"Today it’s #earthday and US President Biden is hosting a Leaders Summit on Climate. Meanwhile irreplaceable forests from many parts of the world, including Canada, Sweden, the US, Brazil, Australia, the Ukraine and Russia end up in European power plants. Many of these forests were extremely important carbon sinks and biodiversity-rich forests. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"EU policy equals a two fold threat, and drives the logging and loss of these forests; the Taxonomy are classifying current forestry a ‘sustainable’, while forests currently is allowed to be burned as so-called ‘renewable’ energy in its Renewable Energy Directive.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,These false climate solution harms us all.  ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Note: It is essential to shift from fossil fuels to renewable energy sources, but burning forests as energy is no such thing. Forests are ecosystems. They are not renewable. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#climatesummit #earthday #presidentbiden #nomoreemptypromises #stopfakerenewables #denmark #europe #eutaxonomy #facetheclimateemergency #mapa #climatejustice #cleanair #endecocide #landuse #planetearth #planetaryboundaries #climatememes ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,📸 NOAH & Adam O,,,,,,
,,,,,,,,I’m with Greta! The hypocrisy is real!!!,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,,,,,,,
